StateID,PUMA,MSA,RentalRates_2017_19,ChangeInRentalRates,Share_15_24_2017_19,Change_15_24,Share_25_34_2017_19,Change_25_34,Share_35_44_2017_19,Change_35_44,Share_45_54_2017_19,Change_45_54,Share_55_64_2017_19,Change_55_64,Share_65_2017_19,Change_65,Share_less30_2017_19,Change_less30,Share_30_50_2017_19,Change_30_50,Share_50_80_2017_19,Change_50_80,Share_80_120_2017_19,Change_80_120,Share_120_200_2017_19,Change_120_200,Share_great200_2017_19,Change_great200,Share_bur_gre30_17_19,Change_bur_gre30,ONE_UNIT_2017_19,ChangeIn_oneUnit,UNIT_2_TO_4_2017_19,ChangeIn_2to4Unit,UNIT_5_TO_49_2017_19,ChangeIn_5to49Unit,UNIT_50over_2017_19,ChangeIn_over50Unit,pre1950_17_19,change_pre1950,post2000_17_19,change_post2000,vacant_rental_17_19,change_vacant_rental,unemployed_17_19,change_unemployed,noHS_17_19,change_noHS,bach_17_19,change_bach,Share_aff_17_19,Change_aff,Share_rent_lowInc_17_19,Change_rent_lowInc,Share_lowInc_unaff_17_19,Change_lowInc_unaff,mobile_share_2017_19,change_mobile_share,PopulationDensity2021,Subsidized_share,HCV_share,PBS8_share,PH_share,Share_1_Unit_perm_17_19,Share_2_Unit_perm_17_19,Share_3_4_Unit_perm17_19,Share_5more_Unit_perm17_19,fullMSA,outMSA,partMSA,MostInMSA
1,800,"Birmingham-Hoover, AL Metro Area",0.229169932,0.014778793,0.073185412,0.006636427,0.168422205,-0.034784621,0.265300539,0.029407629,0.149763344,-0.050913325,0.163196629,0.063490834,0.180131871,-0.013836944,0.258542858,-0.020715748,0.176356324,-0.02605615,0.246012421,0.091996534,0.139722579,-0.016264476,0.143552844,-0.035499819,0.035812974,0.006539658,0.453784087,-0.014249282,0.44463457,-0.024073194,0.116512406,-0.007442911,0.164605533,0.027107257,0.005003759,-0.006194696,0.100462368,0.024322326,0.178709201,-0.035088975,0.010914317,-0.001777105,0.064813548,0.01565203,0.152909633,-0.086807931,0.099067057,-0.002021498,0.750550609,-0.048760384,0.641915998,0.054413558,0.130399493,0.017740736,0.052849325,0.00855609,135,0.01098366,0.003033278,0.001700232,0.00625015,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1200,"Birmingham-Hoover, AL Metro Area",0.192006041,-0.030504272,0.116129446,0.031498044,0.255279583,-0.026664917,0.225547196,-0.035154362,0.172922367,0.001457184,0.105078659,0.001006261,0.12504275,0.02785779,0.178800445,0.02691641,0.137162278,0.000815023,0.190471101,0.006532447,0.1968408,0.041072571,0.188803865,-0.091699079,0.107921512,0.016362628,0.429628054,-0.004115888,0.363098972,0.016505382,0.089201878,0.014794415,0.395658703,-0.027011981,0.066487997,0.008813139,0.022251197,-0.002895962,0.280373632,0.02553841,0.022006783,0.001212268,0.026547538,-0.003564984,0.088598666,-0.032732371,0.308438782,-0.047105205,0.377476247,-0.065337914,0.409036249,-0.022136906,0.354189952,0.046304041,0.016424588,-0.003577908,549.3,0.005570365,0.002643563,0.00055537,0.002371432,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1301,"Birmingham-Hoover, AL Metro Area",0.501644548,0.018968731,0.059150275,-0.004553768,0.201480075,-0.009919967,0.182249644,-0.009956269,0.200548436,-0.019337246,0.197419536,0.008494972,0.159152033,0.035272278,0.337130201,-0.073073737,0.17998207,-0.028330681,0.264462374,0.064106013,0.140501679,0.069493987,0.051943258,-0.024304008,0.025980418,-0.007891574,0.563467492,-0.10499354,0.501192773,0.025863927,0.128986674,0.02202736,0.300396578,-0.04594787,0.046860043,-0.009319217,0.257061998,0.049543121,0.109054475,0.078093357,0.059128315,0.001526322,0.049183498,-0.044176181,0.128671624,-0.087879784,0.086326003,-0.008003966,0.756881384,-0.013361433,0.730217767,-0.053489312,0.220194337,0.048513092,0.008683458,0.003423537,2731.2,0.123713888,0.058550904,0.027303157,0.037859828,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1302,"Birmingham-Hoover, AL Metro Area",0.560816665,-0.006016978,0.095218603,0.017375015,0.317624223,0.03207686,0.177681531,-0.047602862,0.101107869,-0.052631874,0.165718134,0.009453444,0.142649641,0.041329416,0.360763756,-0.01498332,0.145515047,-0.019936153,0.196881066,0.006502727,0.130026013,-0.014715247,0.115606555,0.024332397,0.051207564,0.018799597,0.494577133,-0.067152907,0.312472321,0.019161265,0.113488567,-0.024156877,0.449385824,0.005504924,0.119152507,0.008382174,0.210653497,-0.038913367,0.1017681,0.046957941,0.060158951,0.002879393,0.053452351,-0.010678624,0.148129564,-0.053866219,0.2748016,0.030633826,0.711208702,-0.064057889,0.631485712,-0.080728212,0.175953239,0.021279602,0.002826377,-0.004611523,2340.9,0.113761348,0.040182316,0.020944019,0.052635013,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1303,"Birmingham-Hoover, AL Metro Area",0.361816083,-0.017424416,0.103459783,-0.0236939,0.323487012,-0.017960463,0.244093542,0.032702744,0.113550816,-0.004064456,0.097960437,0.009639021,0.11744841,0.003377054,0.131089992,-0.005891145,0.145799407,0.019537987,0.185803145,-0.041045158,0.195480392,0.023248605,0.21191169,-0.013906112,0.129915374,0.018055824,0.385286959,-0.060384931,0.118972022,-0.078266571,0.110010952,0.038147002,0.610315186,-0.002795887,0.151707582,0.046976145,0.047598708,-0.017234841,0.226514322,0.097877724,0.065358621,0.024349606,0.026255373,-0.01027712,0.036079447,-0.03727458,0.491724285,0.077739642,0.323846915,-0.111371189,0.400210306,-0.045483111,0.498779402,0.100807388,0.002264537,-0.002653394,1773.9,0.008308751,0.008164087,0.000144664,0,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1304,"Birmingham-Hoover, AL Metro Area",0.263537399,0.030227591,0.053635394,-0.023338639,0.280580748,-0.001591129,0.203681122,-0.02487832,0.18203643,0.00600746,0.145396692,0.014633576,0.134669614,0.029167052,0.262194193,-0.021987048,0.177673196,0.014274503,0.218237939,0.017743327,0.157819526,0.002038745,0.141509793,0.001450617,0.042565353,-0.013520144,0.528935015,-0.051864626,0.412418519,-0.026320912,0.17262243,0.08273004,0.315761324,-0.023189483,0.023650343,-0.021295853,0.035572746,-0.031354475,0.185161192,0.071047078,0.03290172,0.002403505,0.061085283,-0.001337434,0.111919823,0.000720388,0.140861977,0.015221631,0.611827849,-0.016731609,0.613415374,-0.014709133,0.255927617,0.035877931,0.017686966,0.001207732,613.6,0.043893494,0.031470807,0.007519341,0.004903346,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1305,"Birmingham-Hoover, AL Metro Area",0.314467925,0.043258134,0.1143257,0.042500537,0.237659033,-0.046156679,0.208295165,-0.018078136,0.208651399,0.025514955,0.118727735,0.006323719,0.112340967,-0.010104396,0.269516539,0.000851448,0.110992366,-0.087501432,0.241145038,0.032166893,0.158600509,0.029569204,0.162468193,0.045575104,0.057277354,-0.020661217,0.459662122,-0.014944763,0.617248107,0.068681939,0.094044688,-0.04308988,0.221698332,-0.002581962,0.035049008,0.010305647,0.174783715,0.057683892,0.156997455,-0.059304966,0.025147543,0.011237663,0.043104326,-0.046618061,0.13913486,-0.005194732,0.183155216,0.090656693,0.552510861,-0.076700116,0.518374256,-0.072512263,0.260966318,-0.00409402,0.009373041,-0.006952892,556.7,0.045303803,0.016358629,0.012237457,0.016707717,0.946388515,0.00538358,0.001682369,0.046545536,1,0,0,0
1,1700,"Birmingham-Hoover, AL Metro Area",0.323639815,0.007203981,0.069457406,-0.014988565,0.179442741,-0.019222094,0.187641648,-0.020296359,0.144802915,0.007637243,0.214238102,0.031651058,0.204417189,0.015218717,0.508754388,0.035672346,0.2040839,0.008810642,0.116673332,-0.023476069,0.079189441,-0.025004952,0.080855886,0.017939988,0.010443052,-0.013941956,0.583955445,0.015026301,0.37643482,0.014387506,0.235527704,-0.020346071,0.167049285,0.001550622,0.020702778,-0.045083498,0.089388082,-0.055848685,0.120161756,0.035157678,0.017210686,0.002614287,0.032840066,-0.020588003,0.251166511,0.016332011,0.087299471,0.028011273,0.897702902,-0.012262689,0.780891769,-0.024698987,0.089181086,0.038196985,0.047186981,0.010921054,,0.051644572,0.018411584,0.014360718,0.018872271,0.946388515,0.00538358,0.001682369,0.046545536,0,0,1,0
4,100,"Phoenix-Mesa-Chandler, AZ Metro Area",0.181160546,-0.068926494,0.074866709,0.053091882,0.23947653,-0.016502624,0.23444316,-0.11184798,0.236158234,0.03268854,0.108012378,0.023590304,0.107042989,0.018979877,0.052794452,0.007602762,0.09794564,0.013237993,0.208493345,0.0876966,0.233548339,-0.009758579,0.3064017,0.045246563,0.100816524,-0.14402534,0.423310242,0.024350941,0.603222594,-0.014743399,0.027886462,0.026186109,0.229138508,-0.063225945,0.1342036,0.070745146,0,-0.007067895,0.826106409,-0.035034449,0.008177437,-0.016872568,0.013198613,-0.00550632,0.026024384,-0.019310092,0.384586704,-0.039058616,0.293852792,-0.14498,0.425422723,-0.182581077,0.677070804,0.237119496,0.000965041,-0.004586921,2153.8,0.00041924,0.00041924,0,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,101,"Phoenix-Mesa-Chandler, AZ Metro Area",0.224630826,-0.022854237,0.049555942,-0.011877021,0.251670939,0.050630504,0.260597876,-0.030321963,0.146928218,-0.06002378,0.117286211,0.044526694,0.173960813,0.007065566,0.160890862,-0.044429544,0.129051456,0.006067299,0.22763688,0.050289989,0.260780992,0.057659687,0.158716352,-0.054147209,0.062923457,-0.015440222,0.441986021,-0.031619544,0.468001934,-0.071655386,0.049095227,-0.013922766,0.252432694,0.042143691,0.078686871,0.015668878,0.00764512,0.001024169,0.373306171,-0.024140034,0.01617057,-0.004103154,0.025338766,-0.023916377,0.075764512,-0.02719127,0.247573704,0.069753889,0.572894716,-0.099473455,0.571986695,-0.087312665,0.291305018,0.087698777,0.027704126,0.003889713,2836.7,0.003676492,0.003676492,0,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,102,"Phoenix-Mesa-Chandler, AZ Metro Area",0.360605241,-0.03239659,0.058852242,-0.038279728,0.265950771,0.001568094,0.200962276,-0.028701249,0.199707133,0.056475752,0.10605955,-0.017507286,0.168468029,0.026444418,0.167439509,-0.082109703,0.191496409,-0.000964381,0.238058713,0.022684304,0.204274458,0.033502505,0.161163796,0.053059826,0.037567115,-0.026172551,0.500433291,-0.086105521,0.35591133,0.021943955,0.19863711,-0.025935292,0.304876847,-0.016658243,0.087996716,0.001792443,0.006275713,-0.003607593,0.08921972,-0.03582706,0.020228833,-0.020308625,0.029373823,-0.032426605,0.120598285,-0.004584582,0.21006206,0.049785804,0.556941064,-0.009717367,0.48844794,-0.113965296,0.307244433,0.055213845,0.012951209,0.001027037,4065.5,0.011858512,0.00785478,0.004003732,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,103,"Phoenix-Mesa-Chandler, AZ Metro Area",0.588844533,-0.009393427,0.149592291,0.005027797,0.323377586,-0.000671183,0.199016106,-0.07947835,0.138823371,0.026049188,0.123525844,0.040686948,0.065664802,0.0083856,0.213397129,-0.019273965,0.244760429,0.045111609,0.230123324,-0.036660403,0.174310937,0.01933848,0.118565941,0.006995401,0.01884224,-0.015511121,0.566041515,0.033443333,0.221408216,0.00477714,0.166689089,0.011118181,0.438401233,-0.0503439,0.150972934,0.0319301,0.036565806,-0.005788234,0.084399218,0.030150362,0.054261398,-0.012023869,0.03579756,-0.034353532,0.166561089,-0.029859138,0.165685019,0.033610082,0.333860293,-0.065481879,0.412649434,-0.073938151,0.546953924,0.145523766,0.013285038,0.001545617,6646.9,0.017348773,0.013042933,0.00430584,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,104,"Phoenix-Mesa-Chandler, AZ Metro Area",0.393988143,-0.016911927,0.103667297,-8.35E-05,0.212041588,-0.079890792,0.163610586,0.005314673,0.171531191,0.048177355,0.135595463,0.009619085,0.213553875,0.016863184,0.18168242,-0.022045742,0.218676749,-0.006673238,0.275765595,0.048189278,0.161776938,-0.030913904,0.137655955,0.025018696,0.024442344,-0.013575089,0.579580707,0.010367553,0.287082026,-0.033384866,0.09376961,-0.031749673,0.433509637,0.048205972,0.132191842,0.026518835,0.017561437,0.013712525,0.132400756,-0.042479437,0.017405676,-0.022228133,0.031814745,-0.010768554,0.114763705,-0.016061547,0.178809074,-0.042408994,0.215430797,-0.077155167,0.421016783,-0.04172369,0.706202582,0.19287298,0.014455848,-0.002383095,5218.3,0.010579822,0.009982352,0.00059747,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,105,"Phoenix-Mesa-Chandler, AZ Metro Area",0.282312925,-0.008696561,0.088238199,0.040028866,0.295970768,-0.011351454,0.209682994,-0.088115184,0.203584831,0.023094392,0.112235829,0.011963362,0.090287379,0.024380018,0.116976101,0.011990706,0.099619791,0.018370865,0.210028639,-0.013369088,0.238248074,0.075112013,0.223360656,-0.075885767,0.111766739,-0.016218729,0.476718802,0.049336653,0.592424314,-0.095192363,0.049531522,-0.001241715,0.24160742,0.048632242,0.110009887,0.057254581,0.003629271,-0.012902799,0.342015603,0.039799054,0.013100784,-0.004754794,0.022294094,-0.002350595,0.039403516,-0.011604118,0.333497926,0.052121358,0.245622986,-0.171972031,0.306327729,-0.184953883,0.620025584,0.234230168,0.001853014,-0.002757339,3947,0.001466262,0.001437883,2.84E-05,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,106,"Phoenix-Mesa-Chandler, AZ Metro Area",0.403008495,-0.04690948,0.078717201,-0.036478193,0.269391591,0.009517202,0.225141936,-0.034034616,0.180949824,-0.014095536,0.136182292,0.053959683,0.109617155,0.021131461,0.155631426,0.007550476,0.186934172,0.069366133,0.17132116,-0.034505776,0.217488875,0.017802902,0.188602885,-0.059704861,0.080021482,-0.000508874,0.489974863,0.062788093,0.360674574,-0.072165189,0.162774665,0.065727833,0.322508795,-0.070152028,0.136930121,0.072105677,0.051576646,0.034514538,0.270331441,0.067243513,0.032160943,0.008290731,0.01555547,-0.027152136,0.118171705,-0.025320968,0.312989105,0.050672288,0.166596814,-0.052075106,0.286009709,-0.046037744,0.622238142,-0.06702624,0.006955283,0.001351573,5216.5,0.018237488,0.008692346,0.003452279,0.006092862,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,107,"Phoenix-Mesa-Chandler, AZ Metro Area",0.216662206,-0.023237789,0.070798334,0.018113613,0.187830875,-0.062538748,0.192913108,-0.121428243,0.227359356,0.084162212,0.12765582,0.026541543,0.193442507,0.055149622,0.085621515,-0.010804867,0.097832992,-0.001550369,0.162419708,0.001913415,0.264417308,0.094787651,0.207983342,-0.09251069,0.181725136,0.00816486,0.440697717,-0.01083376,0.387992743,-0.149625906,0.085568201,0.050008457,0.365759525,0.086376499,0.143922151,0.015572067,0,-0.015091414,0.666019623,0.081799797,0.013664519,0.00303372,0.022058305,0.000746415,0.019976001,-0.018645037,0.486729724,0.090530525,0.331175098,-0.018340753,0.512734833,-0.061260095,0.504568683,0.0145731,0.003423453,-0.00076566,2922.3,0.000433426,0.000433426,0,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,108,"Phoenix-Mesa-Chandler, AZ Metro Area",0.416121749,-0.017076223,0.083114299,-0.020427671,0.32800766,-0.002336833,0.242302493,-0.017008521,0.159751427,0.00809689,0.120062331,0.028611579,0.06676179,0.003064556,0.154644788,0.036934939,0.07451562,-0.038710969,0.237458696,0.025483927,0.213802944,-0.028933592,0.212845449,-0.008057025,0.106732502,0.013282721,0.434925566,0.019643843,0.322620632,-0.035737054,0.089687734,0.01210982,0.41661046,-0.01770969,0.151976958,0.029856181,0.008814584,-0.006343106,0.218609192,0.061830929,0.011624937,-0.016392338,0.024969961,-0.006354639,0.058932863,-0.013439772,0.385119405,-0.025031007,0.038965459,-0.113665475,0.209139007,-0.110644908,0.873816597,0.154004556,0.007745764,0.004441361,4460.9,0.007785605,0.005126847,0.002531646,0.000127112,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,109,"Phoenix-Mesa-Chandler, AZ Metro Area",0.686145605,0.004765926,0.263213376,-0.003091772,0.35714733,0.0084699,0.163111093,0.014610332,0.10144867,-0.007546766,0.05615163,-0.00278737,0.0589279,-0.009654325,0.249300714,-0.043860694,0.128585146,-0.005499852,0.22403248,0.028235749,0.188525446,0.01545041,0.141537594,0.015181899,0.06801862,-0.009507513,0.505475016,-0.013470392,0.21637021,-0.007985943,0.108112798,-0.006775931,0.404357677,-0.113049544,0.25779706,0.121920901,0.0241619,-0.000854049,0.231881184,0.080730377,0.050237442,-0.033870049,0.031405252,-0.017951866,0.06350979,-0.038136674,0.424017868,0.084799632,0.174235664,-0.019918552,0.29145911,-0.054851283,0.674683199,-0.037954433,0.00715636,0.00324878,5506.7,0.020459567,0.017131478,0.00332809,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,110,"Phoenix-Mesa-Chandler, AZ Metro Area",0.385781867,0.007665721,0.107278093,-0.00246405,0.328545055,-0.001120279,0.217695967,0.031145297,0.121791157,0.004007632,0.085340053,-0.043557196,0.139349675,0.011988596,0.147421472,-0.033188294,0.085164872,-0.0230411,0.196782061,0.021204038,0.213963266,0.001376073,0.213518576,0.055387061,0.143149753,-0.021737778,0.377569239,-0.078305452,0.199663824,-0.119187164,0.162398058,0.060078489,0.292610347,-0.117874393,0.333486895,0.17318528,0.009095932,-0.009197038,0.21169939,0.13133259,0.026828947,-0.001440187,0.017733698,-0.015983678,0.072026304,0.01749225,0.49546551,0.0610741,0.177985272,-0.139820202,0.379768023,-0.099137017,0.714318346,0.173585648,0.003662103,0.000957259,3346,0.010704867,0.008614683,0.002090184,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,111,"Phoenix-Mesa-Chandler, AZ Metro Area",0.26612447,-0.021346276,0.043148647,-0.003754361,0.193968164,-0.035044981,0.155920835,-0.054470521,0.204643144,0.026093054,0.128217845,0.003043577,0.274101365,0.064133231,0.114685183,-0.004165644,0.112913892,0.049779058,0.151504416,-0.05916079,0.168650512,-0.017642059,0.310637192,0.088918411,0.141608804,-0.057728977,0.389334996,-0.03172488,0.35469025,0.021437662,0.111356766,-0.04805746,0.233023508,-0.139295365,0.28491179,0.160908266,0.032520901,0.006343347,0.181403807,0.011019422,0.010535707,-0.019008339,0.02151528,-0.022201111,0.025223183,0.003215614,0.513509045,-0.001029891,0.353306803,0.022064538,0.33543389,-0.067887704,0.298697079,-0.028221675,0.00262019,-0.000193567,1173,0.001319813,0.001303418,1.64E-05,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,112,"Phoenix-Mesa-Chandler, AZ Metro Area",0.213592485,-0.036991184,0.053274207,0.008050661,0.187006439,0.016427457,0.173490463,-0.068538698,0.22330215,0.015304086,0.169724213,0.018989142,0.193202527,0.009767352,0.099927105,0.028325677,0.093791763,0.030993045,0.109524967,-0.067043489,0.17886648,0.038809611,0.275847406,0.009194856,0.242042279,-0.0402797,0.373794047,-0.016533422,0.373361739,-0.107491059,0.068712583,-0.043400399,0.274418856,0.037183657,0.276279597,0.123753795,0,0,0.669025635,0.198307503,0.022350513,-0.000206284,0.032073867,0.00264075,0.033865873,0.013779963,0.598226218,0.049886935,0.538706449,0.043409152,0.500636774,-0.025202514,0.202692121,-0.101676164,0.000699952,-0.001143597,694.7,7.70E-06,0,7.70E-06,0,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,113,"Phoenix-Mesa-Chandler, AZ Metro Area",0.306910616,-0.021417494,0.060259818,-0.013447448,0.262078045,-0.006848724,0.212946174,-0.010246856,0.161032316,-0.053066342,0.162348792,0.054668571,0.141334857,0.028940799,0.099505701,-0.018006917,0.124916168,0.041471734,0.2014208,-0.008844889,0.228445813,-0.031219933,0.241709928,0.046442811,0.10400159,-0.029842806,0.421787927,0.012014148,0.333990286,-0.017889346,0.105089041,0.032264297,0.277445391,-0.15727487,0.277985031,0.137409669,0.008718547,0.003969,0.106882933,0.006463925,0.01660562,-0.006657681,0.025261432,-0.035280421,0.080367123,0.033752515,0.460120718,0.011544392,0.318921918,-0.027412076,0.369199573,-0.001388633,0.419311162,0.0845244,0.00168583,0.00168583,3823.6,0.002121784,0.000842316,0,0.001279468,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,114,"Phoenix-Mesa-Chandler, AZ Metro Area",0.429453782,-0.005693158,0.054872168,-0.071762131,0.289859732,0.066376743,0.186088222,-0.065962039,0.183347151,0.007797536,0.159980373,0.037437503,0.125852354,0.026112388,0.160318776,-0.045271026,0.165377912,-0.027046578,0.226696672,0.04614642,0.203871339,0.010246696,0.192687095,0.024211107,0.051048206,-0.008286619,0.416477079,-0.07889886,0.272644871,-0.003479854,0.154341439,0.008386558,0.32565481,-0.079537722,0.182549853,0.073999354,0.023755943,0.014427483,0.12546319,-0.056069005,0.033030313,-0.013712784,0.015921896,-0.036993929,0.149202213,-0.015691501,0.242144803,0.015734169,0.464780824,-0.050012279,0.399212754,-0.118902099,0.297206022,0.006095516,0.025031837,0.003264246,4984.6,0.011157531,0.005824814,0.005011348,0.000321369,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,115,"Phoenix-Mesa-Chandler, AZ Metro Area",0.506999945,0.009274133,0.081648438,-0.027749806,0.297077797,-0.052058232,0.185139922,-0.019401445,0.17273332,0.021714046,0.1455378,0.052029438,0.117862723,0.025465999,0.199975249,0.002447008,0.218832666,0.00892928,0.22014758,-0.016091815,0.204925514,0.001740998,0.116795322,0.018824061,0.03932367,-0.015849533,0.487755265,-0.038143566,0.240468406,-0.037933682,0.145923056,0.020671116,0.396992525,-0.075276017,0.194765725,0.084448898,0.015515988,-0.011931659,0.119966586,-0.002411665,0.034627021,-0.022022831,0.035765667,-0.024115649,0.109555559,-0.02318708,0.174388565,-0.046222509,0.488525372,0.044621732,0.497091304,-0.000581873,0.348934223,0.052792997,0.010476376,0.004255887,5230.9,0.01326127,0.007334207,0.005095569,0.000831494,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,116,"Phoenix-Mesa-Chandler, AZ Metro Area",0.600362906,0.017437962,0.091549531,-0.009502315,0.297338741,0.057847541,0.200355575,-0.011815964,0.153986333,-0.052237194,0.120784488,-0.005823213,0.135985333,0.021531146,0.265436969,-0.030650475,0.193744097,-0.012865665,0.232812934,0.04734308,0.174587477,0.011660849,0.092005111,-0.001605281,0.041413412,-0.013882508,0.503043196,-0.043302628,0.200580186,-0.049219493,0.145229184,-0.011989032,0.432157746,-0.035056464,0.21827993,0.100825336,0.03773543,-0.03124607,0.129040502,0.042369458,0.051173038,-0.027279673,0.041324518,-0.032459165,0.155497528,-0.020329336,0.236946497,0.010896261,0.777297079,-0.026436612,0.663051722,0.009441958,0.148789555,0.052972686,0.002217843,-0.002542603,6370.5,0.022657283,0.018663637,0.003585406,0.000408239,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,117,"Phoenix-Mesa-Chandler, AZ Metro Area",0.550215698,0.000833078,0.076632467,-0.001216639,0.332496668,0.021423328,0.180150341,-0.029025234,0.180667866,0.015319286,0.129898695,-0.019211421,0.100153964,0.012710679,0.168920055,-0.076342555,0.192066347,0.008105341,0.233468321,0.02398371,0.187641511,0.049740992,0.13143833,-0.034710934,0.086465436,0.029223446,0.420089803,-0.062575842,0.255948372,-0.013378848,0.118575575,-0.040525697,0.408958989,0.02580888,0.202569158,0.030131344,0.034260134,-0.020607894,0.132913276,0.026141162,0.027110022,-0.024952853,0.027312365,-0.047502564,0.141517124,-0.031754028,0.30706033,0.020808241,0.63065853,-0.027874427,0.512767194,-0.071927689,0.232554891,-0.030824403,0.006582216,-0.000560128,5123.3,0.016386905,0.008719139,0.004731175,0.002936591,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,118,"Phoenix-Mesa-Chandler, AZ Metro Area",0.688578156,-0.019768078,0.093928821,0.000957725,0.307586482,0.009694808,0.218313229,-0.002077611,0.154790151,-0.014911141,0.137623368,0.018048023,0.08775795,-0.011711805,0.279324095,-0.0467016,0.193689562,0.016500434,0.21984847,0.033411691,0.149127704,-0.012326615,0.108144751,0.002682426,0.049865417,0.006433665,0.479819593,-0.018028077,0.284436494,0.006068573,0.152961115,-0.042747644,0.325797947,-0.014426162,0.220497128,0.061409645,0.095693351,-0.102521531,0.208832619,0.021636704,0.034911862,-0.048877185,0.027325292,-0.033037483,0.214076363,-0.050332834,0.27276443,0.037857999,0.487290325,-0.119531369,0.56385568,-0.070865164,0.370617035,0.086228821,0.008248755,-0.008765073,4815.2,0.06254905,0.020649122,0.022541377,0.019358552,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,119,"Phoenix-Mesa-Chandler, AZ Metro Area",0.435605729,-0.058925183,0.058706668,-0.028338007,0.19658921,-0.074244604,0.255742316,-0.016450851,0.226656845,0.04005684,0.144266613,0.016326148,0.118038349,0.062650473,0.241322351,-0.060016266,0.183553204,-0.026409241,0.223397844,0.012928521,0.159624099,0.040945666,0.151476595,0.030148577,0.040625907,0.002402743,0.499071964,-0.106457301,0.549117287,-0.027238978,0.140775214,0.018244807,0.173767698,-0.051858147,0.092510051,0.054819938,0.063282663,0.025405096,0.293109221,-0.073201863,0.008705887,-0.023211965,0.03729994,-0.022258155,0.275943659,-0.0365693,0.088640371,-0.034761237,0.53670761,-0.078202749,0.4744271,-0.082479975,0.231005995,0.046256917,0.017968444,0.004051352,4402.7,0.046820726,0.023004024,0.018219711,0.00559699,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,120,"Phoenix-Mesa-Chandler, AZ Metro Area",0.312798825,-0.053321867,0.095526029,0.018282659,0.279415581,0.00204919,0.259199668,0.02649958,0.202159132,0.012469289,0.083770177,-0.052949405,0.079929413,-0.006351313,0.104245601,-0.00928914,0.117117351,0.014228709,0.181164686,0.022443164,0.254813931,0.070494453,0.241111745,-0.051726978,0.101546686,-0.046150208,0.366384136,-0.015812619,0.333964117,-0.064081827,0.05609984,-0.018237333,0.406951398,-0.033607279,0.152897214,0.08395883,0.011755852,-0.005277908,0.221051539,0.046786711,0.023973318,-0.003290725,0.018580993,-0.038127232,0.062723828,-0.00969331,0.370503971,-0.016209697,0.536832341,-0.083618614,0.467859748,-0.045380653,0.254429819,0.036462891,0.01396115,0.009387333,3703.7,0.002212068,0.002145036,2.23E-05,4.47E-05,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
4,121,"Phoenix-Mesa-Chandler, AZ Metro Area",0.35876656,-0.087467639,0.051402196,-0.047194956,0.249714432,-0.083032636,0.326689512,0.031714638,0.219875516,0.069121747,0.089843113,-0.007560573,0.062475231,0.036951781,0.192903933,-0.077133756,0.183113038,0.032463959,0.270601674,0.062498659,0.168706436,0.013430054,0.161130149,0.012993633,0.02354477,-0.04425255,0.526107519,-0.042053245,0.735403307,0.014961237,0.084283946,0.010333494,0.126290921,-0.003641581,0.01196985,-0.009688657,0.075086836,0.034153,0.523160128,-0.051944562,0.012255853,-0.038154013,0.038114553,-0.03271878,0.241765158,-0.038511224,0.099121151,-0.000250709,0.578447232,-0.042497013,0.460637606,-0.090140704,0.241817774,-0.044569721,0.015074113,-0.00448219,2815.4,0.018565202,0.016850974,0.001647003,6.72E-05,0.715056771,0.014835074,0.006101856,0.264006299,1,0,0,0
